recommend-TRANSE-fold0/ml-sun_cv_oKG	382	1614196345	1614196727
recommend-CFKG-fold4/ml-sun_cv_sKG_ig-sv-complex-50	1492	1614577301	1614578793
recommend-CKE-fold4/ml-sun_cv_sKG_ig-sv-complex-50	3526	1614578793	1614582319
recommend-CoFM-fold4/ml-sun_cv_sKG_ig-sv-complex-50	1743	1614582319	1614584062
recommend-KTUP-fold4/ml-sun_cv_sKG_ig-sv-complex-50	2767	1614584062	1614586829
recommend-TRANSE-fold4/ml-sun_cv_sKG_ig-mv-complex-50	374	1614586829	1614587203
recommend-TRANSH-fold4/ml-sun_cv_sKG_ig-mv-complex-50	443	1614587203	1614587646
recommend-CFKG-fold4/ml-sun_cv_sKG_ig-mv-complex-50	1478	1614587646	1614589124
recommend-CKE-fold4/ml-sun_cv_sKG_ig-mv-complex-50	3472	1614589124	1614592596
recommend-CoFM-fold4/ml-sun_cv_sKG_ig-mv-complex-50	1730	1614592596	1614594326
recommend-KTUP-fold4/ml-sun_cv_sKG_ig-mv-complex-50	2763	1614594326	1614597089
recommend-TRANSE-fold4/ml-sun_cv_sKG_ig-sv-complex-75	388	1614597089	1614597477
recommend-TRANSH-fold4/ml-sun_cv_sKG_ig-sv-complex-75	453	1614597477	1614597930
recommend-CFKG-fold4/ml-sun_cv_sKG_ig-sv-complex-75	1474	1614602274	1614603748
recommend-CKE-fold4/ml-sun_cv_sKG_ig-sv-complex-75	3514	1614603748	1614607262
recommend-CoFM-fold4/ml-sun_cv_sKG_ig-sv-complex-75	1752	1614607262	1614609014
recommend-KTUP-fold4/ml-sun_cv_sKG_ig-sv-complex-75	2745	1614609014	1614611759
recommend-TRANSE-fold4/ml-sun_cv_sKG_ig-mv-complex-75	359	1614611759	1614612118
recommend-TRANSH-fold4/ml-sun_cv_sKG_ig-mv-complex-75	448	1614612118	1614612566
recommend-CFKG-fold4/ml-sun_cv_sKG_ig-mv-complex-75	1480	1614612566	1614614046
recommend-CKE-fold4/ml-sun_cv_sKG_ig-mv-complex-75	3481	1614614046	1614617527
recommend-CoFM-fold4/ml-sun_cv_sKG_ig-mv-complex-75	1731	1614617527	1614619258
recommend-KTUP-fold4/ml-sun_cv_sKG_ig-mv-complex-75	2683	1614619258	1614621941
recommend-TRANSE-fold0/ml-sun_ho_fKG	3	1615211378	1615211381
recommend-TRANSH-fold0/ml-sun_ho_fKG	4	1615211381	1615211385
recommend-BPRMF-fold0/ml-sun_ho_fKG	3	1615211385	1615211388
recommend-TRANSUP-fold0/ml-sun_ho_fKG	3	1615211388	1615211391
recommend-CFKG-fold0/ml-sun_ho_fKG	3	1615211391	1615211394
recommend-CKE-fold0/ml-sun_ho_fKG	3	1615211394	1615211397
recommend-CoFM-fold0/ml-sun_ho_fKG	3	1615211397	1615211400
recommend-KTUP-fold0/ml-sun_ho_fKG	4	1615211400	1615211404
recommend-TRANSE-fold1/ml-sun_ho_fKG	3	1615211404	1615211407
recommend-TRANSH-fold1/ml-sun_ho_fKG	3	1615211407	1615211410
recommend-TRANSE-fold0/ml-sun_cv_fKG	232	1615211614	1615211846
recommend-TRANSH-fold0/ml-sun_cv_fKG	291	1615211846	1615212137
recommend-BPRMF-fold0/ml-sun_cv_fKG	4	1615212137	1615212141
recommend-TRANSUP-fold0/ml-sun_cv_fKG	3	1615212141	1615212144
recommend-CFKG-fold0/ml-sun_cv_fKG	3	1615212144	1615212147
recommend-CKE-fold0/ml-sun_cv_fKG	3	1615212147	1615212150
recommend-CoFM-fold0/ml-sun_cv_fKG	3	1615212150	1615212153
recommend-KTUP-fold0/ml-sun_cv_fKG	4	1615212153	1615212157
recommend-TRANSE-fold1/ml-sun_cv_fKG	234	1615212157	1615212391
recommend-TRANSH-fold1/ml-sun_cv_fKG	301	1615212391	1615212692
recommend-BPRMF-fold1/ml-sun_cv_fKG	3	1615212692	1615212695
recommend-TRANSUP-fold1/ml-sun_cv_fKG	3	1615212695	1615212698
recommend-CFKG-fold1/ml-sun_cv_fKG	3	1615212698	1615212701
recommend-CKE-fold1/ml-sun_cv_fKG	3	1615212701	1615212704
recommend-CoFM-fold1/ml-sun_cv_fKG	3	1615212704	1615212707
recommend-KTUP-fold1/ml-sun_cv_fKG	4	1615212707	1615212711
recommend-TRANSE-fold2/ml-sun_cv_fKG	243	1615212711	1615212954
recommend-TRANSH-fold2/ml-sun_cv_fKG	285	1615212954	1615213239
recommend-BPRMF-fold2/ml-sun_cv_fKG	4	1615213239	1615213243
recommend-TRANSUP-fold2/ml-sun_cv_fKG	3	1615213243	1615213246
recommend-CFKG-fold2/ml-sun_cv_fKG	3	1615213246	1615213249
recommend-CKE-fold2/ml-sun_cv_fKG	3	1615213249	1615213252
recommend-CoFM-fold2/ml-sun_cv_fKG	3	1615213252	1615213255
recommend-KTUP-fold2/ml-sun_cv_fKG	3	1615213255	1615213258
recommend-TRANSE-fold3/ml-sun_cv_fKG	227	1615213259	1615213486
recommend-TRANSH-fold3/ml-sun_cv_fKG	286	1615213486	1615213772
recommend-BPRMF-fold3/ml-sun_cv_fKG	3	1615213772	1615213775
recommend-TRANSUP-fold3/ml-sun_cv_fKG	4	1615213775	1615213779
recommend-CFKG-fold3/ml-sun_cv_fKG	3	1615213779	1615213782
recommend-CKE-fold3/ml-sun_cv_fKG	3	1615213782	1615213785
recommend-CoFM-fold3/ml-sun_cv_fKG	3	1615213785	1615213788
recommend-KTUP-fold3/ml-sun_cv_fKG	3	1615213788	1615213791
recommend-TRANSE-fold4/ml-sun_cv_fKG	238	1615213792	1615214030
recommend-TRANSH-fold4/ml-sun_cv_fKG	298	1615214030	1615214328
recommend-BPRMF-fold4/ml-sun_cv_fKG	3	1615214328	1615214331
recommend-TRANSUP-fold4/ml-sun_cv_fKG	3	1615214331	1615214334
recommend-CFKG-fold4/ml-sun_cv_fKG	3	1615214334	1615214337
recommend-CKE-fold4/ml-sun_cv_fKG	4	1615214337	1615214341
recommend-CoFM-fold4/ml-sun_cv_fKG	3	1615214341	1615214344
recommend-KTUP-fold4/ml-sun_cv_fKG	3	1615214344	1615214347
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	252	1615214348	1615214600
recommend-TRANSH-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	306	1615214600	1615214906
recommend-CFKG-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	1403	1615214906	1615216309
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	3438	1615216309	1615219747
recommend-CoFM-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	1695	1615219747	1615221442
preprocess_sun_fKG	3	1615223893	1615223896
recommend-BPRMF-fold0/ml-sun_cv_fKG	3	1615223906	1615223909
preprocess_sun_fKG	3	1615224699	1615224702
recommend-BPRMF-fold0/ml-sun_cv_fKG	368	1615224712	1615225080
recommend-TRANSUP-fold0/ml-sun_cv_fKG	1381	1615225080	1615226461
recommend-CFKG-fold0/ml-sun_cv_fKG	1359	1615226461	1615227820
recommend-CKE-fold0/ml-sun_cv_fKG	3696	1615227820	1615231516
recommend-CoFM-fold0/ml-sun_cv_fKG	1653	1615231516	1615233169
recommend-KTUP-fold0/ml-sun_cv_fKG	2614	1615233169	1615235783
recommend-BPRMF-fold1/ml-sun_cv_fKG	358	1615235783	1615236141
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-sv-complex-75	242	1615318189	1615318431
recommend-BPRMF-fold0/ml-sun_cv_sfKG_ig-sv-complex-75	4	1615318431	1615318435
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-sv-complex-75	3	1615318435	1615318438
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-mv-complex-75	226	1615318438	1615318664
recommend-BPRMF-fold0/ml-sun_cv_sfKG_ig-mv-complex-75	3	1615318664	1615318667
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-mv-complex-75	3	1615318667	1615318670
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	248	1615319110	1615319358
recommend-BPRMF-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	354	1615319358	1615319712
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	3452	1615319712	1615323164
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-mv-complex-25	235	1615323164	1615323399
recommend-BPRMF-fold0/ml-sun_cv_sfKG_ig-mv-complex-25	365	1615323399	1615323764
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-mv-complex-25	3457	1615323764	1615327221
recommend-TRANSE-fold1/ml-sun_cv_fKG	251	1615359664	1615359915
recommend-TRANSH-fold1/ml-sun_cv_fKG	298	1615359915	1615360213
recommend-CFKG-fold1/ml-sun_cv_fKG	1381	1615360213	1615361594
recommend-CKE-fold1/ml-sun_cv_fKG	3658	1615361594	1615365252
recommend-CoFM-fold1/ml-sun_cv_fKG	1699	1615365252	1615366951
recommend-KTUP-fold1/ml-sun_cv_fKG	2765	1615366951	1615369716
recommend-TRANSE-fold2/ml-sun_cv_fKG	240	1615369717	1615369957
recommend-TRANSH-fold2/ml-sun_cv_fKG	298	1615369957	1615370255
recommend-CFKG-fold2/ml-sun_cv_fKG	1411	1615370255	1615371666
recommend-CKE-fold2/ml-sun_cv_fKG	3654	1615371666	1615375320
recommend-CoFM-fold2/ml-sun_cv_fKG	1708	1615375320	1615377028
recommend-KTUP-fold2/ml-sun_cv_fKG	2741	1615377028	1615379769
recommend-TRANSE-fold3/ml-sun_cv_fKG	231	1615379769	1615380000
recommend-TRANSH-fold3/ml-sun_cv_fKG	295	1615380000	1615380295
recommend-CFKG-fold3/ml-sun_cv_fKG	1439	1615380295	1615381734
recommend-CKE-fold3/ml-sun_cv_fKG	3700	1615381734	1615385434
recommend-CoFM-fold3/ml-sun_cv_fKG	1673	1615385434	1615387107
recommend-KTUP-fold3/ml-sun_cv_fKG	2638	1615387107	1615389745
recommend-TRANSE-fold4/ml-sun_cv_fKG	242	1615389745	1615389987
recommend-TRANSH-fold4/ml-sun_cv_fKG	297	1615389987	1615390284
recommend-CFKG-fold4/ml-sun_cv_fKG	1439	1615390284	1615391723
recommend-CKE-fold4/ml-sun_cv_fKG	3733	1615391723	1615395456
recommend-CoFM-fold4/ml-sun_cv_fKG	1635	1615395456	1615397091
recommend-KTUP-fold4/ml-sun_cv_fKG	2738	1615397091	1615399829
recommend-TRANSH-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	302	1615399829	1615400131
recommend-CFKG-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	1416	1615400131	1615401547
recommend-CoFM-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	1619	1615401547	1615403166
recommend-KTUP-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	2592	1615403166	1615405758
recommend-TRANSH-fold0/ml-sun_cv_sfKG_ig-mv-complex-25	300	1615405758	1615406058
recommend-CFKG-fold0/ml-sun_cv_sfKG_ig-mv-complex-25	1396	1615406058	1615407454
recommend-CoFM-fold0/ml-sun_cv_sfKG_ig-mv-complex-25	1619	1615407454	1615409073
recommend-KTUP-fold0/ml-sun_cv_sfKG_ig-mv-complex-25	2566	1615409073	1615411639
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-sv-complex-50	217	1615411639	1615411856
recommend-TRANSH-fold0/ml-sun_cv_sfKG_ig-sv-complex-50	284	1615411856	1615412140
recommend-CFKG-fold0/ml-sun_cv_sfKG_ig-sv-complex-50	1424	1615412140	1615413564
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-sv-complex-50	3759	1615413564	1615417323
recommend-CoFM-fold0/ml-sun_cv_sfKG_ig-sv-complex-50	1594	1615417323	1615418917
recommend-KTUP-fold0/ml-sun_cv_sfKG_ig-sv-complex-50	2639	1615418917	1615421556
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-mv-complex-50	237	1615421557	1615421794
recommend-TRANSH-fold0/ml-sun_cv_sfKG_ig-mv-complex-50	292	1615421794	1615422086
recommend-CFKG-fold0/ml-sun_cv_sfKG_ig-mv-complex-50	1440	1615422086	1615423526
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-mv-complex-50	3703	1615423526	1615427229
recommend-CoFM-fold0/ml-sun_cv_sfKG_ig-mv-complex-50	1696	1615427229	1615428925
recommend-KTUP-fold0/ml-sun_cv_sfKG_ig-mv-complex-50	2653	1615428925	1615431578
recommend-TRANSH-fold0/ml-sun_cv_sfKG_ig-sv-complex-75	288	1615431579	1615431867
recommend-CFKG-fold0/ml-sun_cv_sfKG_ig-sv-complex-75	1413	1615431867	1615433280
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-sv-complex-75	3788	1615433280	1615437068
recommend-CoFM-fold0/ml-sun_cv_sfKG_ig-sv-complex-75	1650	1615437068	1615438718
recommend-KTUP-fold0/ml-sun_cv_sfKG_ig-sv-complex-75	2640	1615438718	1615441358
recommend-TRANSH-fold0/ml-sun_cv_sfKG_ig-mv-complex-75	288	1615441358	1615441646
recommend-CFKG-fold0/ml-sun_cv_sfKG_ig-mv-complex-75	1341	1615441646	1615442987
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-mv-complex-75	3786	1615442987	1615446773
recommend-CoFM-fold0/ml-sun_cv_sfKG_ig-mv-complex-75	1666	1615446773	1615448439
recommend-KTUP-fold0/ml-sun_cv_sfKG_ig-mv-complex-75	2686	1615448439	1615451125
recommend-TRANSE-fold1/ml-sun_cv_sfKG_ig-sv-complex-25	261	1615451126	1615451387
recommend-TRANSH-fold1/ml-sun_cv_sfKG_ig-sv-complex-25	308	1615451387	1615451695
recommend-CFKG-fold1/ml-sun_cv_sfKG_ig-sv-complex-25	1410	1615451695	1615453105
recommend-CKE-fold1/ml-sun_cv_sfKG_ig-sv-complex-25	3498	1615453105	1615456603
recommend-CoFM-fold1/ml-sun_cv_sfKG_ig-sv-complex-25	1682	1615456603	1615458285
recommend-KTUP-fold1/ml-sun_cv_sfKG_ig-sv-complex-25	2595	1615458285	1615460880
recommend-TRANSE-fold1/ml-sun_cv_sfKG_ig-mv-complex-25	243	1615460881	1615461124
recommend-TRANSH-fold1/ml-sun_cv_sfKG_ig-mv-complex-25	310	1615461124	1615461434
recommend-CFKG-fold1/ml-sun_cv_sfKG_ig-mv-complex-25	1406	1615461434	1615462840
recommend-CKE-fold1/ml-sun_cv_sfKG_ig-mv-complex-25	3470	1615462840	1615466310
recommend-CoFM-fold1/ml-sun_cv_sfKG_ig-mv-complex-25	1639	1615466310	1615467949
recommend-KTUP-fold1/ml-sun_cv_sfKG_ig-mv-complex-25	2638	1615467949	1615470587
recommend-TRANSE-fold1/ml-sun_cv_sfKG_ig-sv-complex-50	245	1615470587	1615470832
recommend-TRANSH-fold1/ml-sun_cv_sfKG_ig-sv-complex-50	282	1615470832	1615471114
recommend-CFKG-fold1/ml-sun_cv_sfKG_ig-sv-complex-50	1354	1615471114	1615472468
recommend-CKE-fold1/ml-sun_cv_sfKG_ig-sv-complex-50	3713	1615472468	1615476181
recommend-CoFM-fold1/ml-sun_cv_sfKG_ig-sv-complex-50	1661	1615476181	1615477842
recommend-KTUP-fold1/ml-sun_cv_sfKG_ig-sv-complex-50	2733	1615477842	1615480575
recommend-TRANSE-fold1/ml-sun_cv_sfKG_ig-mv-complex-50	220	1615480575	1615480795
recommend-TRANSH-fold1/ml-sun_cv_sfKG_ig-mv-complex-50	283	1615480795	1615481078
recommend-CFKG-fold1/ml-sun_cv_sfKG_ig-mv-complex-50	1404	1615481078	1615482482
recommend-CKE-fold1/ml-sun_cv_sfKG_ig-mv-complex-50	3752	1615482482	1615486234
recommend-CoFM-fold1/ml-sun_cv_sfKG_ig-mv-complex-50	1688	1615486234	1615487922
recommend-KTUP-fold1/ml-sun_cv_sfKG_ig-mv-complex-50	2599	1615487922	1615490521
recommend-TRANSE-fold1/ml-sun_cv_sfKG_ig-sv-complex-75	233	1615490522	1615490755
recommend-TRANSH-fold1/ml-sun_cv_sfKG_ig-sv-complex-75	298	1615490755	1615491053
recommend-CFKG-fold1/ml-sun_cv_sfKG_ig-sv-complex-75	1431	1615491053	1615492484
recommend-CKE-fold1/ml-sun_cv_sfKG_ig-sv-complex-75	3707	1615492484	1615496191
recommend-CoFM-fold1/ml-sun_cv_sfKG_ig-sv-complex-75	1729	1615496191	1615497920
recommend-KTUP-fold1/ml-sun_cv_sfKG_ig-sv-complex-75	2691	1615497920	1615500611
recommend-TRANSE-fold1/ml-sun_cv_sfKG_ig-mv-complex-75	246	1615500612	1615500858
recommend-TRANSH-fold1/ml-sun_cv_sfKG_ig-mv-complex-75	302	1615500858	1615501160
recommend-CFKG-fold1/ml-sun_cv_sfKG_ig-mv-complex-75	1405	1615501160	1615502565
recommend-CKE-fold1/ml-sun_cv_sfKG_ig-mv-complex-75	3695	1615502565	1615506260
recommend-CoFM-fold1/ml-sun_cv_sfKG_ig-mv-complex-75	1693	1615506260	1615507953
recommend-KTUP-fold1/ml-sun_cv_sfKG_ig-mv-complex-75	2665	1615507953	1615510618
recommend-TRANSE-fold2/ml-sun_cv_sfKG_ig-sv-complex-25	256	1615510619	1615510875
recommend-TRANSH-fold2/ml-sun_cv_sfKG_ig-sv-complex-25	317	1615510875	1615511192
recommend-CFKG-fold2/ml-sun_cv_sfKG_ig-sv-complex-25	1407	1615511192	1615512599
recommend-CKE-fold2/ml-sun_cv_sfKG_ig-sv-complex-25	3527	1615512599	1615516126
recommend-CoFM-fold2/ml-sun_cv_sfKG_ig-sv-complex-25	1660	1615516126	1615517786
recommend-KTUP-fold2/ml-sun_cv_sfKG_ig-sv-complex-25	2683	1615517786	1615520469
recommend-TRANSE-fold2/ml-sun_cv_sfKG_ig-mv-complex-25	246	1615520469	1615520715
recommend-TRANSH-fold2/ml-sun_cv_sfKG_ig-mv-complex-25	296	1615520715	1615521011
recommend-CFKG-fold2/ml-sun_cv_sfKG_ig-mv-complex-25	1403	1615521011	1615522414
recommend-CKE-fold2/ml-sun_cv_sfKG_ig-mv-complex-25	3525	1615522414	1615525939
recommend-CoFM-fold2/ml-sun_cv_sfKG_ig-mv-complex-25	1648	1615525939	1615527587
recommend-KTUP-fold2/ml-sun_cv_sfKG_ig-mv-complex-25	2593	1615527587	1615530180
recommend-TRANSE-fold2/ml-sun_cv_sfKG_ig-sv-complex-50	235	1615530181	1615530416
recommend-TRANSH-fold2/ml-sun_cv_sfKG_ig-sv-complex-50	307	1615530416	1615530723
recommend-CFKG-fold2/ml-sun_cv_sfKG_ig-sv-complex-50	1450	1615530723	1615532173
recommend-CKE-fold2/ml-sun_cv_sfKG_ig-sv-complex-50	3720	1615532173	1615535893
recommend-CoFM-fold2/ml-sun_cv_sfKG_ig-sv-complex-50	1712	1615535893	1615537605
recommend-KTUP-fold2/ml-sun_cv_sfKG_ig-sv-complex-50	2636	1615537605	1615540241
recommend-TRANSE-fold2/ml-sun_cv_sfKG_ig-mv-complex-50	247	1615540241	1615540488
recommend-TRANSH-fold2/ml-sun_cv_sfKG_ig-mv-complex-50	293	1615540488	1615540781
